source,target,tgt_lng 
Figure 7–18,图7-18,
EXAMPLE 7–5,例7-5,
voice codec,语音编解码器,
coder/decoder,编码器/解码器,
Sigma-delta conversion,Σ-Δ转换,
radio frequency,无线电频率,
Amplifier,放大器,
input carry,输入进位,
Cg and Cp functions,Cg和Cp函数,
look-ahead carry technique,超前进位技术,
FIGURE 9–60,图9-60,
data flow description,数据流描述,
architecture declaration,架构声明,
ANSI distinctive shape logic diagram,ANSI独特形状逻辑图,
ANSI standard rectangular outline symbol,ANSI标准矩形轮廓符号,
output expression,输出表达式,
FIGURE 11–78,图11-78,
memory operations,内存操作,
Section 11–2 The Random-Access Memory (RAM),第11-2节 随机存取存储器（RAM）,
static memory array,静态存储器阵列,
Figure 11–10,图11-10,
512 3 4-bit static RAM,512×4位静态RAM,
Last In–First Out,后进先出,
push-down stack,下推堆栈,
64-bit shift register,64位移位寄存器,
FIGURE 14–25 Block diagram of a typical computer,图14-25 典型计算机的框图,
computer hardware,计算机硬件,
interface circuits,接口电路,
power supplies,电源,
direct memory accesses,直接内存访问,
BiMOS,BiMOS,
FIGURE P–62,图P-62,
FIGURE P–63,图P-63,
R input,R输入,
LSI device,LSI器件,
equivalent gates,等效门,
analog quantities,模拟量,
sequence of bits,位序列,
decoupling capacitors,去耦电容,
bus drivers,总线驱动器,
74LS08,74LS08,
Reset pulse,复位脉冲,
Input signal,输入信号,
CTR DIV 10,CTR DIV 10,
100 kHz,100 kHz,
1 kHz,1 kHz,
divide-by-1000 frequency divider,千分频分频器,
divide-by-10,十分频,
divide-by-100,百分频,
Figure 9–37,图9-37,
countdown chains,倒计数链,
PLD logic,可编程逻辑器件逻辑,
IC logic designators,集成电路逻辑标识符,
hex inverter,六反相器,
quad 2-input NAND,四路双输入与非门,
positive pulse,正脉冲,
toggle condition,翻转条件,
preset input,预置输入,
clear input,清零输入,
IEEE 802.3,IEEE 802.3,
frames,帧,
pulse duration modulation,脉冲持续时间调制,
braking systems,制动系统,
motor speed control,电机速度控制,
renewable energy systems,可再生能源系统,
intersective method,相交法,
sawtooth waveform,锯齿波形,
triangular waveform,三角波形,
Lens,透镜,
Low-power laser beam,低功率激光束,
Reflected beam,反射光束,
Detector,探测器,
Mirror,反射镜,
FIGURE 11–63 Basic principle of a magneto-optical disk,图11-63 磁光盘基本原理,
Optical Storage CD-ROM,光存储CD-ROM,
Compact Disk–Read-Only Memory,只读光盘,
polycarbonate plastic,聚碳酸酯塑料,
aluminum sheet,铝箔,
lacquer,漆层,
spiral track,螺旋轨道,
infrared laser,红外激光,
analog-to-digital (A/D) conversion,模数转换,
analog-to-digital converter (ADC),模数转换器,
DSP (digital signal processor),数字信号处理器,
digital-to-analog converter (DAC),数模转换器,
Figure 12–36,图12-36,
LDA immediate op-code,LDA立即操作码,
Figure 14–18,图14-18,
LDA instruction,LDA指令,
LDA direct,LDA直接寻址,
4-pin connector,4针连接器,
6-pin connector,6针连接器,
9-pin connector,9针连接器,
S-R,S-R,
3-bit binary combinations,3位二进制组合,
phase shift,相位偏移,
constellation map,星座图,
8-QAM,8-QAM,
Figures 13–23 and 13–24,图13-23和13-24,
Figure 13–26,图13-26,
tri-state circuits,三态电路,
VNH,VNH,
VNL,VNL,
VOH(min),VOH(min),
VIH(min),VIH(min),
VIL(max),VIL(max),
VOL(max),VOL(max),
Figure 15–5,图15-5,
least significant digit,最低有效位,
LSD,最低有效位,
Section 2–3,第2-3节,
EXAMPLE 2–28,例2-28,
Negative number,负数,
Input bits,输入位,
Output bits,输出位,
FIGURE P–93,图P–93,
hermetically sealed,密封封装,
computer architecture,计算机体系结构,
processing speed,处理速度,
memory accesses,内存访问,
Circuit packaging,电路封装,
sum bit,和位,
FIGURE 6–46,图6-46,
dual four-input data selector/multiplexer,双四输入数据选择器/多路复用器,
four-input multiplexer,四输入多路复用器,
Figure 6–44,图6-44,
PLD device,PLD器件,
entity FourInputMultiplexer,实体FourInputMultiplexer,
Inputs and outputs declared,输入和输出声明,
sign-magnitude number,符号-数值码,
signed binary number,有符号二进制数,
I/O cells,输入/输出单元,
execute phase,执行阶段,
plastic,塑料,
vinyl,乙烯基,
styrofoam,泡沫聚苯乙烯,
nylon,尼龙,
read command,读取命令,
tri-state CMOS inverter,三态CMOS反相器,
packet identification field,数据包标识字段,
CRC Field,CRC字段,
Cyclic Redundancy Checks,循环冗余校验,
EOP Field,EOP字段,
1024 bytes,1024字节,
internal serial bus,内部串行总线,
PC board,PC板,
automotive CAN system,汽车CAN系统,
wiper control unit,雨刷控制单元,
parking control unit,泊车控制单元,
entertainment system unit,娱乐系统单元,
tire pressure monitor,胎压监测器,
seat position unit,座椅位置单元,
heads-up display unit,抬头显示单元,
Figure P–104,图P–104,
DAV,DAV,
Data are valid,数据有效,
NRFD,NRFD,
74 series IC devices,74系列集成电路器件,
VHDL Components,VHDL组件,
VHDL library,VHDL库,
parallel form,并行形式,
IOL(max),IOL(max),
open-collector NAND gates,集电极开路与非门,
TTL Performance,TTL性能,
flip-flop toggle rate,触发器切换速率,
total propagation delay,总传播延迟,
HTTP,HTTP,
Hypertext Transfer Protocol,超文本传输协议,
FTP,FTP,
File Transfer Protocol,文件传输协议,
TCP/IP,TCP/IP,
Transfer Control Protocol/Internet Protocol,传输控制协议/互联网协议,
SMTP,SMTP,
Simple Mail Transfer Protocol,简单邮件传输协议,
API,API,
Application Programming Interface,应用程序编程接口,
REST API,REST API,
Representational State Transfer,表述性状态转移,
OUT1,OUT1,
OUT2,OUT2,
AND_OR_Logic,AND_OR_Logic,
IN1,IN1,
IN2,IN2,
IN3,IN3,
IN4,IN4,
OUT3,OUT3,
digital voltmeter,数字电压表,
COUNT,COUNT,
START,START,
20H,20H,
"mov ax,[bx]","mov ax,[bx]",
Figure 14–39,图14-39,
Peripheral I/O,外设输入/输出,
Partial sum,部分和,
partial product,部分积,
Final product,最终乘积,
modulus-14 counter,模14计数器,
Dr. Cuiling Gong,龚翠玲博士,
Texas Christian University,得克萨斯基督教大学,
Jonathan White,乔纳森·怀特,
Harding University,哈丁大学,
Zane Gastineau,赞恩·加斯蒂诺,
Dr. Eric Bothur,埃里克·博瑟博士,
Midlands Technical College,中地技术学院,
Pearson,培生,
Tom Floyd,汤姆·弗洛伊德,
Sanjay H.S.,桑贾伊·H·S.,
M.S. Ramaiah Institute of Technology,M.S.拉迈亚理工学院,
Moumita Mitra Manna,穆米塔·米特拉·曼纳,
Bangabasi College,班加巴希学院,
Piyali Sengupta,皮亚利·森古普塔,
TTL totem-pole outputs,TTL图腾柱输出,
TTL open-collector outputs,TTL集电极开路输出,
Four-Bit Parallel Adders,四位并行加法器,
FIGURE 7–49,图7-49,
Equation 7–2,公式7-2,
EXAMPLE 7–11,示例7-11,
Equation 7–1,公式7-1,
J-K flip flops,J-K触发器,
FourBitSynchDecadeCounter,FourBitSynchDecadeCounter,
TL,长定时器输入,
TS,短定时器输入,
G0,格雷码输出位0,
G1,格雷码输出位1,
D0,D触发器DFF0的逻辑,
D1,D触发器DFF1的逻辑,
mechanical systems,机械系统,
electronic components,电子元件,
washing machine,洗衣机,
water flow,水流,
cycle,循环,
Manufacturing industries,制造业,
process control,过程控制,
assembly,装配,
robotic arms,机械臂,
precision welding,精密焊接,
painting,喷涂,
automotive assembly line,汽车装配线,
Automobiles,汽车,
digital computer,数字计算机,
braking,制动,
engine parameters,发动机参数,
fuel flow,燃油流量,
safety features,安全功能,
monitoring,监控,
reproduction,再现,
music audio signal,音乐音频信号,
space,空间,
electrical,电的,
electromagnetic,电磁的,
Harry Nyquist,Harry Nyquist,
Ralph Hartley,Ralph Hartley,
information theory,信息论,
Bus masters,总线主控器,
multiprocessor systems,多处理器系统,
shared memory,共享内存,
Memory controllers,内存控制器,
power-line voltage fluctuation,电源线电压波动,
low-frequency noise,低频噪声,
Ultraviolet EPROM,紫外线可擦除可编程只读存储器,
Programmable ROM,可编程只读存储器,
FIGURE 11–23,图11-23,
The ROM family,只读存储器家族,
IC ROMs,集成电路只读存储器,
Figure 11–24,图11-24,
MOS ROM cells,MOS只读存储器单元,
4-bit binary up/down counter,4位二进制加减计数器,
modulus-13 binary counter,模13二进制计数器,
terminal state decoded,终端状态解码,
Figure 3–46,图3-46,
Table 3–12,表3-12,
Figure 3–47,图3-47,
4-bit adders,4位加法器,
16-bit numbers,16位数字,
74HC283 adders,74HC283加法器,
8-bit parallel adder,8位并行加法器,
FullAdder,全加器,
AND operation,与运算,
Figure 6–43,图6-43,
data-select,数据选择,
binary 2,二进制2,
binary 3,二进制3,
Table 6–8,表6-8,
Figure 13–80(a),图13-80(a),
FIGURE 5–49,图5-49,
Table 7–5,表7-5,
Table 7–6,表7-6,
Figure 7–69,图7-69,
step amplitude,步进幅度,
input codes,输入代码,
binary weight,二进制权重,
Low or High Gain,低增益或高增益,
output errors,输出误差,
op-amp circuit,运算放大器电路,
binary input,二进制输入,
output voltage,输出电压,
faulty op-amp,故障运算放大器,
magnetic tapes,磁带,
sum-of-product,积之和,
stair-step approximation,阶梯近似,
Example 4–21,例4–21,
single-precision floating-point binary number,单精度浮点二进制数,
floating-point binary number,浮点二进制数,
sign-magnitude system,符号-数值系统,
1’s complement system,反码系统,
2’s complement system,补码系统,
"signed, floating-point number",有符号浮点数,
embedded processors,嵌入式处理器,
embedded memory functions,嵌入式存储功能,
DSP functions,数字信号处理功能,
digital filters,数字滤波器,
FPGA interconnection matrix,FPGA互连矩阵,
low-power Schottky (LS) TTL,低功耗肖特基(LS)TTL,
Total sink current,总灌电流,
Figure 15–14,图15-14,
maximum operating frequency,最大工作频率,
minimum clock pulse widths,最小时钟脉冲宽度,
retriggerable one-shots,可重触发单稳态电路,
nonretriggerable one-shots,不可重触发单稳态电路,
don’t care terms,无关项,
human language,人类语言,
applications software,应用软件,
FIGURE 6–53,图6-53,
Section 6–5,第6-5节,
FIGURE 6–54,图6-54,
ECL OR/NOR gate,ECL或/或非门,
emitter-follower outputs,射极跟随器输出,
OR logic function,或逻辑功能,
NOR complement,或非补码,
low output impedance,低输出阻抗,
high input impedance,高输入阻抗,
differential amplifier input,差分放大器输入,
high fan-out operation,高扇出操作,
higher power consumption,更高的功耗,
limited voltage swing,有限的电压摆幅,
high-frequency switching,高频开关,
VEE pin,VEE引脚,
power supply,电源,
Schottky TTL NAND gate,肖特基TTL与非门,
generated carry,生成进位,
propagated carry,传播进位,
network of servers,服务器网络,
Dynamic random-access memory,动态随机存取存储器,
Erasable programmable read-only memory,可擦除可编程只读存储器,
ultraviolet light,紫外线,
First in–first out memory,先进先出存储器,
magnetic storage device,磁存储设备,
rigid disks,刚性磁盘,
sealed housing,密封外壳,
Last in–first out memory,后进先出存储器,
Cout,进位输出,
Cin,进位输入,
borrow input,借位输入,
borrow output,借位输出,
Figure 10–57(a),图10–57(a),
Figure 10–57(b),图10–57(b),
identifier D,标识符D,
signal QT,信号QT,
output Q,输出Q,
Simulation run,仿真运行,
identifier D0,标识符D0,
FIGURE 10–56,图10–56,
Figure 10–58,图10–58,
ANSI/IEEE,ANSI/IEEE,
EXAMPLE 3–12,例3-12,
FIGURE 3–1,图3-1,
ANSI/IEEE Std. 91-1984/ Std. 91a-1991,ANSI/IEEE 标准 91-1984/91a-1991,
Negation and Polarity Indicators,否定与极性指示符,
active-LOW input,低电平有效输入,
active-LOW output,低电平有效输出,
HC CMOS TTL compatible,HC CMOS TTL兼容,
dc supply current,直流电源电流,
LOW input voltage,低电平输入电压,
HIGH input voltage,高电平输入电压,
LOW output voltage,低电平输出电压,
HIGH output voltage,高电平输出电压,
Opens and shorts,开路和短路,
Amplitude and period,幅度和周期,
straight binary sequence,纯二进制序列,
flip-flop 2,触发器2,
flip-flop 3,触发器3,
software design flow,软件设计流程,
average access time,平均访问时间,
processor speed,处理器速度,
machine cycles,机器周期,
sequential timer,顺序定时器,
switch closure,开关闭合,
low-frequency pulse input,低频脉冲输入,
output timing,输出时序,
BCD tens digit,BCD十位数,
BCD units digit,BCD个位数,
FIGURE 6–86,图6-86,
A1 input,A1输入,
©4 output,©4输出,
32 output,32输出,
decode-12 gate,解码-12门,
parking garage,停车场,
display sign,显示标志,
Gate A,门电路A,
Gate B,门电路B,
74LS00 IC,74LS00集成电路,
Figure 3–66,图3-66,
Section 3–9 Troubleshooting,第3-9节 故障排除,
Figure 3–92,图3-92,
Full Adder,全加器,
OR gate logic symbol,或门逻辑符号,
page,页面,
Figure 3–44,图3-44,
