source,target,tgt_lng 
Inverting Op-Amp,反相运算放大器,
Intel,英特尔,
proton,质子,
neutron,中子,
FIG. 1.2 Intel® CoreTM i7 Extreme Edition Processor,图1.2 英特尔®酷睿™i7至尊版处理器,
Gallium,镓,
High-frequency ac equivalent circuit,高频交流等效电路,
Eq. (9.63),公式(9.63),
Fig. 9.54,图9.54,
corner frequency fHi,拐角频率fHi,
high cutoff frequency,高截止频率,
upper cutoff frequency,上限截止频率,
600 kHz,600 kHz,
PSpice analysis,PSpice分析,
HIGH-FREQUENCY RESPONSE—FET AMPLIFIER,高频响应—场效应管放大器,
Fig. 9.55,图9.55,
interelectrode and wiring capacitances,电极间与布线电容,
high-frequency characteristics,高频特性,
1 pF to 10 pF,1皮法至10皮法,
0.1 pF to 1 pF,0.1皮法至1皮法,
Fig. 9.56,图9.56,
C i,C i,
parallel output voltage V o,并联输出电压V o,
channel length,沟道长度,
Table 6.3,表6.3,
FIG. 2.67,图2.67,
Fig. 2.65,图2.65,
Fig. 2.66,图2.66,
Fig. 2.59,图2.59,
diode checking function,二极管检测功能,
ohmmeter section,欧姆表部分,
General purpose diode,通用二极管,
Beam lead pin diode,梁式引线针二极管,
Flat chip surface mount diode,扁平芯片表面贴装二极管,
Power diode,功率二极管,
Surface mount high-power PIN diode,表面贴装高功率PIN二极管,
Power (stud) diode,功率（螺栓）二极管,
junction diodes,结型二极管,
"Power (disc, puck) diode",功率（圆盘，块状）二极管,
Power (planar) diode,功率（平面）二极管,
Unity-gain amplifier,单位增益放大器,
Integrator amplifier,积分放大器,
Offset voltages,失调电压,
feedback signal,反馈信号,
control signal,控制信号,
current shunted,分流电流,
sampling circuit,采样电路,
Basic Transistor Shunt Regulator,基本晶体管分流稳压器,
shunt regulator circuit,分流稳压电路,
Resistor R S,电阻R S,
unregulated voltage,未稳压电压,
load R L,负载R L,
transistor base-emitter voltage,晶体管基极-发射极电压,
load resistance,负载电阻,
drive current,驱动电流,
base of Q 1,Q 1基极,
regulated voltage,稳压电压,
Transistor shunt voltage regulator,晶体管分流稳压器,
EXAMPLE 15.11,例15.11,
Fig. 15.22,图15.22,
Circuit for Example 15.11,例15.11的电路,
protection device,保护装置,
white LED,白光LED,
system,系统,
Op-Amp Integrator Circuit,运算放大器积分电路,
VPULSE,VPULSE,
step input,阶跃输入,
Design Center schematic,设计中心原理图,
noninverting op-amp circuit,同相运算放大器电路,
I R,I R,
I Z,I Z,
wattage rating,功率额定值,
comparator circuit,比较器电路,
series control element,串联控制元件,
Series Regulator Circuit,串联稳压电路,
Zener diode D Z,齐纳二极管 D Z,
base-emitter voltage,基极-发射极电压,
Zener current,齐纳电流,
Giacoletto,Giacoletto,
hybrid p,混合p,
high-frequency transistor,高频晶体管,
base resistance,基极电阻,
base-to-collector resistance,基极到集电极电阻,
base-to-emitter resistance,基极到发射极电阻,
controlled source,受控源,
feedback loop,反馈回路,
amplifier response,放大器响应,
bypass capacitors,旁路电容,
capacitive reactance,容抗,
signal source,信号源,
low-frequency cutoff,低频截止频率,
n-channel devices,N沟道器件,
p-channel JFETs,P沟道结型场效应晶体管,
Cs,源极电容,
CC,共集电极,
CE,发射极电容,
fL,下限频率,
enhancement MOSFET,增强型MOSFET,
asymptotes,渐近线,
-3@dB point,-3分贝点,
Example 4.7,例4.7,
Example 4.8,例4.8,
EXAMPLE 4.10,例4.10,
Fig. 4.35,图4.35,
Darlington emitter-follower circuit,达林顿射极跟随器电路,
feedback pair connection,反馈对连接,
emitter–follower configuration,射极跟随器配置,
complementary transistor operation,互补晶体管操作,
Improved Shunt Regulator,改进型并联稳压器,
Fig. 15.23,图15.23,
shunt voltage regulator circuit,并联稳压电路,
Transistor Q 2,晶体管Q2,
Fig. 15.21,图15.21,
base-emitters,基极-发射极,
Shunt Voltage Regulator Using Op-Amp,使用运算放大器的并联稳压器,
Fig. 15.24,图15.24,
voltage comparator,电压比较器,
control drive current,控制驱动电流,
shunt element,并联元件,
Multistage Op-Amp Circuit,多级运算放大器电路,
Multisim integrator circuit,Multisim积分电路,
visible light,可见光,
nanometers,纳米,
peak response,峰值响应,
ULTRAVIOLET,紫外线,
Amber,琥珀色,
dc current,直流电流,
negative peak,负峰值,
diode resistance,二极管电阻,
Transistor Testers,晶体管测试仪,
digital meter,数字表,
SCRs,可控硅整流器,
diode-checking capability,二极管检测功能,
square-wave,方波,
triangular-wave,三角波,
566 VCO unit,566压控振荡器单元,
TV Horizontal High-Voltage Supply,电视行扫描高压电源,
Television sets,电视机,
picture tube,显像管,
cathode ray tube,阴极射线管,
CRT,CRT,
high-voltage transformer,高压变压器,
flyback power supply,反激式电源,
flyback transformer,反激变压器,
step-up autotransformer,升压自耦变压器,
Series-regulated supply,串联稳压电源,
IC regulation,集成电路稳压,
Switching regulating element,开关调节元件,
Reservoir capacitor,储能电容,
horizontal sensitivity,水平灵敏度,
step function,阶跃函数,
resistors,电阻器,
signal isolation,信号隔离,
buffering,缓冲,
ideal low-pass filter,理想低通滤波器,
first-order,一阶,
slope,斜率,
dB per decade,每十倍频程分贝,
common-mode gain,共模增益,
Fig. 5.61,图5.61,
Fig. 5.62,图5.62,
no-load gain,空载增益,
Comparator IC Units,比较器集成电路单元,
IC comparator,集成电路比较器,
Fig. 11.43,图11.43,
Figure 11.44,图11.44,
second-order filter,二阶滤波器,
Program 11.6—Bandpass Active Filter,程序11.6—带通有源滤波器,
Figure 11.45,图11.45,
bandpass active filter circuit,带通有源滤波器电路,
Example 11.14,例11.14,
bandpass frequencies,带通频率,
Fig. 11.46,图11.46,
FIG. 11.42,图11.42,
Fig. 11.41,图11.41,
Probe plot,探针图,
second-order high-pass active filter,二阶高通有源滤波器,
BJT stage,双极结型晶体管级,
op-amp stages,运算放大器级,
inverting gain,反相增益,
noninverting gain,同相增益,
Transformer-Coupled Push–Pull Circuits,变压器耦合推挽电路,
center-tapped input transformer,中心抽头输入变压器,
push–pull mode,推挽模式,
EXAMPLE 8.2,例8.2,
Example 8.1,例8.1,
open-circuit voltage,开路电压,
full-wave voltage doubler,全波倍压器,
quadrupler,四倍压器,
Fig. 5.54a,图5.54a,
Fig. 5.54b,图5.54b,
loaded gain,负载增益,
Fig. 5.54c,图5.54c,
OPERATIONAL 630 AMPLIFIERS,630运算放大器,
Op-amp circuit,运算放大器电路,
offset current,失调电流,
compensating resistance,补偿电阻,
Total Offset Due to V IO and I IO,由V IO和I IO引起的总失调,
frequency synthesizer,频率合成器,
Fig. 13.27,图13.27,
frequency divider,分频器,
equivalent ac resistance,等效交流电阻,
common-base configurations,共基极配置,
copper,铜,
intrinsic material,本征材料,
GaP,磷化镓,
ZnS,硫化锌,
donor impurities,施主杂质,
acceptor impurities,受主杂质,
transistor dissipation,晶体管功耗,
circuit efficiency,电路效率,
Nevada,内华达州,
University of Utah,犹他大学,
A.B. degree,文学士学位,
Rhodes Scholar,罗德学者,
Oxford University,牛津大学,
B.A. degree,文学学士学位,
B.Sc. degree,理学学士学位,
Research Laboratory of the Western Electric Company,西方电气公司研究实验室,
Bell Systems,贝尔系统,
neutralizing circuit,中和电路,
triode singing,三极管啸叫,
sound-type directional finders,声学型定向仪,
"May 1, 1970",1970年5月1日,
Vref,参考电压,
quantization,量化,
voltage resolution,电压分辨率,
R-2R ladder,R-2R梯形网络,
reference current supply,参考电流源,
current switches,电流开关,
Digital inputs,数字输入,
741,741,
Fig. 11.15,图11.15,
Fig. 11.16,图11.16,
Fig. 11.17,图11.17,
Improved Bias Stability,改进的偏置稳定性,
Section 4.12,第4.12节,
Example 4.5,例4.5,
Fig. 4.7,图4.7,
Fig. 4.23,图4.23,
Fig. 9.41,图9.41,
Fig. 9.42,图9.42,
C f,C f,
signal clipping,信号削波,
Maximum Signal Frequency,最大信号频率,
donor-ion,施主离子,
off region,关断区,
applied voltage,施加电压,
horizontal axis,横轴,
0-V level,0伏电平,
Eq. (2.15),公式(2.15),
Fig. 2.73,图2.73,
Fig. 2.74,图2.74,
EXAMPLE 2.18,例2.18,
positive region,正半周区域,
5 V,5伏,
Fig. 4.73,图4.73,
Fig. 4.74,图4.74,
Fig. 4.75,图4.75,
Thermal Characteristics,热特性,
Input Bias Currents,输入偏置电流,
VIO,VIO,
input current,输入电流,
horizontal voltage axis,水平电压轴,
impedance-matching purposes,阻抗匹配用途,
Fig. 8.24,图8.24,
Fig. 8.25,图8.25,
R–C coupling,RC耦合,
Fig. 4.64,图4.64,
voltage-divider stages,分压式级,
emitter-follower configurations,射极跟随器配置,
Fig. 4.65,图4.65,
20 V dc supply,20V直流电源,
Fig. 7.13,图7.13,
Fig. 7.14,图7.14,
Fig. 7.15,图7.15,
BJT network,双极结型晶体管网络,
transistor small-signal analysis,晶体管小信号分析,
non-linear distortion,非线性失真,
amplitude distortion,幅度失真,
amplifier operation,放大器工作,
frequency distortion,频率失真,
Fourier analysis,傅里叶分析,
harmonic components,谐波分量,
differential amplifier circuits,差分放大器电路,
JFET transistors,JFET晶体管,
current mirror circuit,电流镜电路,
bias current,偏置电流,
MOSFET input transistors,MOSFET输入晶体管,
complementary MOSFET transistors,互补MOSFET晶体管,
p MOS transistors,P沟道MOS晶体管,
n MOS transistors,N沟道MOS晶体管,
voltage-divider configurations,分压器配置,
bias line,偏置线,
quiescent values,静态值,
FIG. 2.6,图2.6,
diode approximate model,二极管近似模型,
Fig. 2.4,图2.4,
ideal equivalent,理想等效,
EXAMPLE 2.3,例2.3,
Fig. 2.7,图2.7,
voltage-series connection,电压串联连接,
voltage-shunt connection,电压并联连接,
Common-emitter hybrid equivalent circuit,共发射极混合等效电路,
hybrid parameter hfe,混合参数hfe,
time domain,时域,
analog computer,模拟计算机,
differential equations,微分方程,
physical system operation,物理系统运行,
ramp voltage,斜坡电压,
Add Traces dialog box,添加轨迹对话框,
Function list,函数列表,
Simulation Output Variable list,仿真输出变量列表,
Fig. 9.69,图9.69,
asymptote,渐近线,
fLC,fLC,
3-dB drop,3分贝下降,
bias control,偏置控制,
design criteria,设计标准,
trade-off,权衡,
stability specifications,稳定性规范,
bias specifications,偏置规范,
Table 1.6,表1.6,
Fig. B.1,图B.1,
Eq. (B.3),公式(B.3),
Eq. (B.6),公式(B.6),
Eq. (B.4),公式(B.4),
Eqs. (B.5) and (B.7),公式(B.5)和(B.7),
V r (rms),V r (均方根值),
B.3 RELATION OF V dc AND V m TO RIPPLE r,B.3 V dc 和 V m 与纹波 r 的关系,
peak voltage V m,峰值电压 V m,
Equation (B.9),公式(B.9),
half-wave rectifier-capacitor filter circuits,半波整流电容滤波电路,
full-wave rectifier-capacitor filter circuits,全波整流电容滤波电路,
Fig. B.3,图B.3,
light-load condition,轻载条件,
Example 4.35,例4.35,
bias configurations,偏置配置,
dc bias current,直流偏置电流,
amplifier circuits,放大器电路,
Power of a Signal Having Distortion,含失真信号的功率,
distorted signal,失真信号,
harmonic distortion reading,谐波失真读数,
half-wave series static switch,半波串联静态开关,
conduction value,导通值,
half-wave-rectified signal,半波整流信号,
electronic switch,电子开关,
electromagnetic switch,电磁开关,
mechanical switch,机械开关,
White (Johnson) noise,白噪声（约翰逊噪声）,
"pink, thermal, and shot",粉红噪声、热噪声和散粒噪声,
FIG. 5.134,图5.134,
FIG. 5.135,图5.135,
collector terminal,集电极,
Zener avalanche region,齐纳雪崩区,
Multiple-Stage Gains,多级增益,
Figure 11.5,图11.5,
Eq. (11.1),公式(11.1),
FIG. 11.4,图11.4,
EXAMPLE 11.3,例11.3,
Fig. 11.5,图11.5,
optoelectronic characteristic curves,光电特性曲线,
V CE voltage,V CE电压,
opto-isolator,光隔离器,
Fig. 2.134b,图2.134b,
Fig. 2.135,图2.135,
input terminals,输入端子,
high-frequency parameters,高频参数,
OPERATIONAL 640 AMPLIFIERS,640型运算放大器,
Common Inputs,共模输入,
Opposite-Polarity Inputs,反极性输入,
Same-Polarity Inputs,同极性输入,
constant-current circuit,恒流电路,
Transistor/Zener Constant-Current Source,晶体管/齐纳恒流源,
base-emitter KVL,基极-发射极基尔霍夫电压定律,
Fig. 4.123,图4.123,
Fig. 4.124,图4.124,
270 kΩ,270千欧,
2.2 kΩ,2.2千欧,
Fig. 5.1,图5.1,
